"Product ID";Immagine;Nome;Riferimento;Categoria;"Prezzo (tasse escl.)";"Prezzo (tasse incl.)";Quantità;Stato;Posizione
5596;https://www.mgfishing.eu/11007/tubertini-versa-yak-canna-kayak-fishing.jpg;"Tubertini Versa Yak - Canna Kayak Fishing";03347;"Canne Da Spinning";93.852459;114.5;5;0
5595;https://www.mgfishing.eu/11009/tubertini-interceptor-yak-canna-da-kayak-fishing.jpg;"Tubertini Interceptor Yak - Canna da Kayak Fishing";03286;"Canne Da Spinning";84.344262;102.9;5;0
5594;https://www.mgfishing.eu/11010/tubertini-spin-yak-canna-da-spinning.jpg;"Tubertini Spin Yak - Canna da Spinning";03287;"Canne Da Spinning";88.688525;108.2;5;0
5593;https://www.mgfishing.eu/10906/tubertini-offshore-surf-bucket-secchiello-per-vivo.jpg;"Tubertini Offshore Surf Bucket - Secchiello per Vivo";86843;"Borse, zaini e foderi";33.770492;41.2;5;0
5592;https://www.mgfishing.eu/10904/tubertini-enduro-river-bowl-w-belt-secchiello-porta-bigattini.jpg;"Tubertini Enduro River Bowl W/belt - Secchiello porta bigattini";86285;"Borse, zaini e foderi";16.639344;20.3;5;0
5591;https://www.mgfishing.eu/10901/tubertini-borsa-eva-double-borsa-in-eva.jpg;"Tubertini Borsa EVA Double - Borsa in EVA";86192;"Borse, zaini e foderi";57.622951;70.3;5;0
5590;https://www.mgfishing.eu/10899/tubertini-enduro-river-bowl-secchiello-porta-bigattini.jpg;"Tubertini Enduro River Bowl - Secchiello porta bigattini";86286;"Borse, zaini e foderi";14.754098;18;5;0
5589;https://www.mgfishing.eu/11011/tubertini-enduro-groundbait-bowl-m-contenitore-per-esche-e-pasture.jpg;"Tubertini Enduro Groundbait Bowl M - Contenitore per esche e pasture";86287;"Borse porta attrezzatura";12.868852;15.7;5;0
5588;https://www.mgfishing.eu/10898/tubertini-modulo-hx90-modulo-panchetto.jpg;"Tubertini Modulo Hx90 - Modulo Panchetto";82386;Home;60.245902;73.5;0;1
5587;https://www.mgfishing.eu/10897/tubertini-modulo-hx-2-cassetti-frontali-modulo-panchetti.jpg;"Tubertini Modulo Hx 2 Cassetti Frontali - Modulo Panchetti";82389;"Accessori per panchetti e sedie";92.049180;112.3;5;0
